MeasureItem;Month;Year;Category;Area;MeasureItemID;CreationDate;Representativity;ProvidedValue;ProvidedValueCode
Monthly Domestic Values;3;2025;Consumption of Fossil Oil;HU;(B06);04/09/2025 15:51;100;0,0213375;
Monthly Domestic Values;4;2025;Consumption of Fossil Oil;HU;(B06);04/09/2025 15:51;100;0,0113625;
Monthly Domestic Values;5;2025;Consumption of Fossil Oil;HU;(B06);04/09/2025 15:51;100;0,003725;
Monthly Domestic Values;6;2025;Consumption of Fossil Oil;HU;(B06);04/09/2025 15:51;100;0,0017375;
Monthly Domestic Values;1;2025;Fossil Brown coal/Lignite;HU;B02;04/09/2025 15:48;100;129,212585;
Monthly Domestic Values;2;2025;Fossil Brown coal/Lignite;HU;B02;04/09/2025 15:48;100;135,413345;
Monthly Domestic Values;3;2025;Fossil Brown coal/Lignite;HU;B02;04/09/2025 15:48;100;106,1355175;
Monthly Domestic Values;4;2025;Fossil Brown coal/Lignite;HU;B02;04/09/2025 15:48;100;89,2963525;
Monthly Domestic Values;5;2025;Fossil Brown coal/Lignite;HU;B02;04/09/2025 15:48;100;89,3031225;
Monthly Domestic Values;6;2025;Fossil Brown coal/Lignite;HU;B02;04/09/2025 15:48;100;87,5107475;
Monthly Domestic Values;1;2025;Fossil Gas;HU;B04;04/09/2025 15:48;100;939,2941875;
Monthly Domestic Values;2;2025;Fossil Gas;HU;B04;04/09/2025 15:48;100;916,3082575;
Monthly Domestic Values;3;2025;Fossil Gas;HU;B04;04/09/2025 15:48;100;591,45953;
Monthly Domestic Values;4;2025;Fossil Gas;HU;B04;04/09/2025 15:48;100;363,45096;
Monthly Domestic Values;5;2025;Fossil Gas;HU;B04;04/09/2025 15:48;100;261,31102;
Monthly Domestic Values;6;2025;Fossil Gas;HU;B04;04/09/2025 15:48;100;332,791425;
Monthly Domestic Values;1;2025;Fossil Hard coal;HU;B05;04/09/2025 15:48;100;26,8658275;
Monthly Domestic Values;2;2025;Fossil Hard coal;HU;B05;04/09/2025 15:48;100;25,528165;
Monthly Domestic Values;3;2025;Fossil Hard coal;HU;B05;04/09/2025 15:48;100;27,7561575;
Monthly Domestic Values;4;2025;Fossil Hard coal;HU;B05;04/09/2025 15:48;100;26,6112525;
Monthly Domestic Values;5;2025;Fossil Hard coal;HU;B05;04/09/2025 15:48;100;27,2222675;
Monthly Domestic Values;6;2025;Fossil Hard coal;HU;B05;04/09/2025 15:48;100;26,7750925;
Monthly Domestic Values;1;2025;Fossil Oil;HU;B06;04/09/2025 15:48;100;1,133025;
Monthly Domestic Values;2;2025;Fossil Oil;HU;B06;04/09/2025 15:48;100;0,41019;
Monthly Domestic Values;3;2025;Fossil Oil;HU;B06;04/09/2025 15:48;100;1,320235;
Monthly Domestic Values;4;2025;Fossil Oil;HU;B06;04/09/2025 15:48;100;0,070595;
Monthly Domestic Values;5;2025;Fossil Oil;HU;B06;04/09/2025 15:48;100;0,055045;
Monthly Domestic Values;6;2025;Fossil Oil;HU;B06;04/09/2025 15:48;100;0,3359975;
Monthly Domestic Values;1;2025;Geothermal;HU;B09;04/09/2025 15:48;100;0,4651975;
Monthly Domestic Values;2;2025;Geothermal;HU;B09;04/09/2025 15:48;100;0,5015975;
Monthly Domestic Values;3;2025;Geothermal;HU;B09;04/09/2025 15:48;100;0,475495;
Monthly Domestic Values;4;2025;Geothermal;HU;B09;04/09/2025 15:48;100;0,2937675;
Monthly Domestic Values;5;2025;Geothermal;HU;B09;04/09/2025 15:48;100;0,60084;
Monthly Domestic Values;6;2025;Geothermal;HU;B09;04/09/2025 15:48;100;0,367625;
Monthly Domestic Values;1;2025;Hydro Run-of-river and poundage;HU;B11;04/09/2025 15:48;100;9,5469925;
Monthly Domestic Values;2;2025;Hydro Run-of-river and poundage;HU;B11;04/09/2025 15:48;100;7,858875;
Monthly Domestic Values;3;2025;Hydro Run-of-river and poundage;HU;B11;04/09/2025 15:48;100;8,076635;
Monthly Domestic Values;4;2025;Hydro Run-of-river and poundage;HU;B11;04/09/2025 15:48;100;11,36971;
Monthly Domestic Values;5;2025;Hydro Run-of-river and poundage;HU;B11;04/09/2025 15:48;100;10,4472875;
Monthly Domestic Values;6;2025;Hydro Run-of-river and poundage;HU;B11;04/09/2025 15:48;100;8,3279;
Monthly Domestic Values;1;2025;Hydro Water Reservoir;HU;B12;04/09/2025 15:48;100;11,1562275;
Monthly Domestic Values;2;2025;Hydro Water Reservoir;HU;B12;04/09/2025 15:48;100;8,866435;
Monthly Domestic Values;3;2025;Hydro Water Reservoir;HU;B12;04/09/2025 15:48;100;9,72836;
Monthly Domestic Values;4;2025;Hydro Water Reservoir;HU;B12;04/09/2025 15:48;100;15,80325;
Monthly Domestic Values;5;2025;Hydro Water Reservoir;HU;B12;04/09/2025 15:48;100;13,238815;
Monthly Domestic Values;6;2025;Hydro Water Reservoir;HU;B12;04/09/2025 15:48;100;9,4978075;
Monthly Domestic Values;1;2025;Nuclear;HU;B14;04/09/2025 15:48;100;1449,60252;
Monthly Domestic Values;2;2025;Nuclear;HU;B14;04/09/2025 15:48;100;1127,891265;
Monthly Domestic Values;3;2025;Nuclear;HU;B14;04/09/2025 15:48;100;1287,136255;
Monthly Domestic Values;4;2025;Nuclear;HU;B14;04/09/2025 15:48;100;1385,09954;
Monthly Domestic Values;5;2025;Nuclear;HU;B14;04/09/2025 15:48;100;1417,03909;
Monthly Domestic Values;6;2025;Nuclear;HU;B14;04/09/2025 15:48;100;1062,709335;
Monthly Domestic Values;1;2025;Other;HU;B20;04/09/2025 15:48;100;35,046795;
Monthly Domestic Values;2;2025;Other;HU;B20;04/09/2025 15:48;100;33,31892;
Monthly Domestic Values;3;2025;Other;HU;B20;04/09/2025 15:48;100;40,18912;
Monthly Domestic Values;4;2025;Other;HU;B20;04/09/2025 15:48;100;41,0413475;
Monthly Domestic Values;5;2025;Other;HU;B20;04/09/2025 15:48;100;40,2564775;
Monthly Domestic Values;6;2025;Other;HU;B20;04/09/2025 15:48;100;35,96818;
Monthly Domestic Values;1;2025;Other renewable;HU;B15;04/09/2025 15:48;100;13,119675;
Monthly Domestic Values;2;2025;Other renewable;HU;B15;04/09/2025 15:48;100;11,3645875;
Monthly Domestic Values;3;2025;Other renewable;HU;B15;04/09/2025 15:48;100;12,68124;
Monthly Domestic Values;4;2025;Other renewable;HU;B15;04/09/2025 15:48;100;12,272995;
Monthly Domestic Values;5;2025;Other renewable;HU;B15;04/09/2025 15:48;100;12,2390975;
Monthly Domestic Values;6;2025;Other renewable;HU;B15;04/09/2025 15:48;100;10,478895;
Monthly Domestic Values;1;2025;Solar;HU;B16;04/09/2025 15:48;100;195,813005;
Monthly Domestic Values;2;2025;Solar;HU;B16;04/09/2025 15:48;100;379,6357475;
Monthly Domestic Values;3;2025;Solar;HU;B16;04/09/2025 15:48;100;539,8194475;
Monthly Domestic Values;4;2025;Solar;HU;B16;04/09/2025 15:48;100;728,8593475;
Monthly Domestic Values;5;2025;Solar;HU;B16;04/09/2025 15:48;100;749,5992825;
Monthly Domestic Values;6;2025;Solar;HU;B16;04/09/2025 15:48;100;983,927655;
Monthly Domestic Values;1;2025;Waste;HU;B17;04/09/2025 15:48;100;14,802665;
Monthly Domestic Values;2;2025;Waste;HU;B17;04/09/2025 15:48;100;13,1895225;
Monthly Domestic Values;3;2025;Waste;HU;B17;04/09/2025 15:48;100;9,9563825;
Monthly Domestic Values;4;2025;Waste;HU;B17;04/09/2025 15:48;100;6,86239;
Monthly Domestic Values;5;2025;Waste;HU;B17;04/09/2025 15:48;100;10,6098925;
Monthly Domestic Values;6;2025;Waste;HU;B17;04/09/2025 15:48;100;10,6941975;
Monthly Domestic Values;1;2025;Wind Onshore;HU;B19;04/09/2025 15:48;100;60,5000975;
Monthly Domestic Values;2;2025;Wind Onshore;HU;B19;04/09/2025 15:48;100;36,158415;
Monthly Domestic Values;3;2025;Wind Onshore;HU;B19;04/09/2025 15:48;100;64,70693;
Monthly Domestic Values;4;2025;Wind Onshore;HU;B19;04/09/2025 15:48;100;63,25923;
Monthly Domestic Values;5;2025;Wind Onshore;HU;B19;04/09/2025 15:48;100;40,8294625;
Monthly Domestic Values;6;2025;Wind Onshore;HU;B19;04/09/2025 15:48;100;38,1652375;
Monthly Domestic Values;1;2025;Consumption of Fossil Gas;IE;(B04);04/09/2025 15:51;100;1,06133;
Monthly Domestic Values;2;2025;Consumption of Fossil Gas;IE;(B04);04/09/2025 15:51;100;1,84249;
Monthly Domestic Values;3;2025;Consumption of Fossil Gas;IE;(B04);04/09/2025 15:51;100;1,71061;
Monthly Domestic Values;4;2025;Consumption of Fossil Gas;IE;(B04);04/09/2025 15:51;100;1,75232;
Monthly Domestic Values;5;2025;Consumption of Fossil Gas;IE;(B04);04/09/2025 15:51;100;1,367305;
Monthly Domestic Values;6;2025;Consumption of Fossil Gas;IE;(B04);04/09/2025 15:51;100;1,648125;
Monthly Domestic Values;1;2025;Consumption of Fossil Hard coal;IE;(B05);04/09/2025 15:51;100;8,14749;
Monthly Domestic Values;2;2025;Consumption of Fossil Hard coal;IE;(B05);04/09/2025 15:51;100;6,48128;
Monthly Domestic Values;3;2025;Consumption of Fossil Hard coal;IE;(B05);04/09/2025 15:51;100;7,496595;
Monthly Domestic Values;4;2025;Consumption of Fossil Hard coal;IE;(B05);04/09/2025 15:51;100;6,104715;
Monthly Domestic Values;5;2025;Consumption of Fossil Hard coal;IE;(B05);04/09/2025 15:51;100;6,246005;
Monthly Domestic Values;6;2025;Consumption of Fossil Hard coal;IE;(B05);04/09/2025 15:51;100;5,1899;
Monthly Domestic Values;1;2025;Consumption of Fossil Oil;IE;(B06);04/09/2025 15:51;100;0,55107;
Monthly Domestic Values;2;2025;Consumption of Fossil Oil;IE;(B06);04/09/2025 15:51;100;0,84362;
Monthly Domestic Values;3;2025;Consumption of Fossil Oil;IE;(B06);04/09/2025 15:51;100;1,035365;
Monthly Domestic Values;4;2025;Consumption of Fossil Oil;IE;(B06);04/09/2025 15:51;100;0,5541;
Monthly Domestic Values;5;2025;Consumption of Fossil Oil;IE;(B06);04/09/2025 15:51;100;0,40564;
Monthly Domestic Values;6;2025;Consumption of Fossil Oil;IE;(B06);04/09/2025 15:51;100;1,24179;
Monthly Domestic Values;1;2025;Consumption of Fossil Peat;IE;(B08);04/09/2025 15:51;100;0,092825;
Monthly Domestic Values;2;2025;Consumption of Fossil Peat;IE;(B08);04/09/2025 15:51;100;0,225205;
Monthly Domestic Values;4;2025;Consumption of Fossil Peat;IE;(B08);04/09/2025 15:51;100;0,203675;
Monthly Domestic Values;5;2025;Consumption of Fossil Peat;IE;(B08);04/09/2025 15:51;100;0,39944;
Monthly Domestic Values;6;2025;Consumption of Fossil Peat;IE;(B08);04/09/2025 15:51;100;0,358495;
Monthly Domestic Values;1;2025;Consumption of Hydro Pumped Storage;IE;(B10);04/09/2025 15:51;100;43,45972;
Monthly Domestic Values;2;2025;Consumption of Hydro Pumped Storage;IE;(B10);04/09/2025 15:51;100;40,352465;
Monthly Domestic Values;3;2025;Consumption of Hydro Pumped Storage;IE;(B10);04/09/2025 15:51;100;32,84813;
Monthly Domestic Values;4;2025;Consumption of Hydro Pumped Storage;IE;(B10);04/09/2025 15:51;100;34,164195;
Monthly Domestic Values;5;2025;Consumption of Hydro Pumped Storage;IE;(B10);04/09/2025 15:51;100;46,754545;
Monthly Domestic Values;6;2025;Consumption of Hydro Pumped Storage;IE;(B10);04/09/2025 15:51;100;41,432875;
Monthly Domestic Values;1;2025;Consumption of Hydro Run-of-river and poundage;IE;(B11);04/09/2025 15:51;100;0,000505;
Monthly Domestic Values;2;2025;Consumption of Hydro Run-of-river and poundage;IE;(B11);04/09/2025 15:51;100;0,00445;
Monthly Domestic Values;3;2025;Consumption of Hydro Run-of-river and poundage;IE;(B11);04/09/2025 15:51;100;0,002155;
Monthly Domestic Values;4;2025;Consumption of Hydro Run-of-river and poundage;IE;(B11);04/09/2025 15:51;100;0,01205;
Monthly Domestic Values;5;2025;Consumption of Hydro Run-of-river and poundage;IE;(B11);04/09/2025 15:51;100;2,502375;
Monthly Domestic Values;6;2025;Consumption of Hydro Run-of-river and poundage;IE;(B11);04/09/2025 15:51;100;0,222165;
Monthly Domestic Values;1;2025;Consumption of Other;IE;(B20);04/09/2025 15:51;100;0,450125;
Monthly Domestic Values;2;2025;Consumption of Other;IE;(B20);04/09/2025 15:51;100;0,435765;
Monthly Domestic Values;3;2025;Consumption of Other;IE;(B20);04/09/2025 15:51;100;0,475175;
Monthly Domestic Values;4;2025;Consumption of Other;IE;(B20);04/09/2025 15:51;100;0,45455;
Monthly Domestic Values;5;2025;Consumption of Other;IE;(B20);04/09/2025 15:51;100;0,468605;
Monthly Domestic Values;6;2025;Consumption of Other;IE;(B20);04/09/2025 15:51;100;0,37869;
Monthly Domestic Values;1;2025;Fossil Gas;IE;B04;04/09/2025 15:48;100;900,11362;
Monthly Domestic Values;2;2025;Fossil Gas;IE;B04;04/09/2025 15:48;100;561,17381;
Monthly Domestic Values;3;2025;Fossil Gas;IE;B04;04/09/2025 15:48;100;724,93812;
Monthly Domestic Values;4;2025;Fossil Gas;IE;B04;04/09/2025 15:48;100;627,510415;
Monthly Domestic Values;5;2025;Fossil Gas;IE;B04;04/09/2025 15:48;100;664,548535;
Monthly Domestic Values;6;2025;Fossil Gas;IE;B04;04/09/2025 15:48;100;658,55763;
Monthly Domestic Values;1;2025;Fossil Hard coal;IE;B05;04/09/2025 15:48;100;130,19165;
Monthly Domestic Values;2;2025;Fossil Hard coal;IE;B05;04/09/2025 15:48;100;58,197205;
Monthly Domestic Values;3;2025;Fossil Hard coal;IE;B05;04/09/2025 15:48;100;75,764495;
Monthly Domestic Values;4;2025;Fossil Hard coal;IE;B05;04/09/2025 15:48;100;148,66643;
Monthly Domestic Values;5;2025;Fossil Hard coal;IE;B05;04/09/2025 15:48;100;110,363665;
Monthly Domestic Values;6;2025;Fossil Hard coal;IE;B05;04/09/2025 15:48;100;28,724825;
Monthly Domestic Values;1;2025;Fossil Oil;IE;B06;04/09/2025 15:48;100;173,8359;
Monthly Domestic Values;2;2025;Fossil Oil;IE;B06;04/09/2025 15:48;100;98,05275;
Monthly Domestic Values;3;2025;Fossil Oil;IE;B06;04/09/2025 15:48;100;95,37306;
Monthly Domestic Values;4;2025;Fossil Oil;IE;B06;04/09/2025 15:48;100;139,68184;
Monthly Domestic Values;5;2025;Fossil Oil;IE;B06;04/09/2025 15:48;100;57,662365;
Monthly Domestic Values;6;2025;Fossil Oil;IE;B06;04/09/2025 15:48;100;23,82106;
Monthly Domestic Values;1;2025;Fossil Peat;IE;B08;04/09/2025 15:48;100;53,11085;
Monthly Domestic Values;2;2025;Fossil Peat;IE;B08;04/09/2025 15:48;100;41,37951;
Monthly Domestic Values;3;2025;Fossil Peat;IE;B08;04/09/2025 15:48;100;56,66697;
Monthly Domestic Values;4;2025;Fossil Peat;IE;B08;04/09/2025 15:48;100;40,12801;
Monthly Domestic Values;5;2025;Fossil Peat;IE;B08;04/09/2025 15:48;100;41,9056;
Monthly Domestic Values;6;2025;Fossil Peat;IE;B08;04/09/2025 15:48;100;19,01489;
Monthly Domestic Values;1;2025;Hydro Pumped Storage;IE;B10;04/09/2025 15:48;100;29,778415;
Monthly Domestic Values;2;2025;Hydro Pumped Storage;IE;B10;04/09/2025 15:48;100;25,959035;
Monthly Domestic Values;3;2025;Hydro Pumped Storage;IE;B10;04/09/2025 15:48;100;23,16546;
Monthly Domestic Values;4;2025;Hydro Pumped Storage;IE;B10;04/09/2025 15:48;100;24,661635;
Monthly Domestic Values;5;2025;Hydro Pumped Storage;IE;B10;04/09/2025 15:48;100;33,13527;
Monthly Domestic Values;6;2025;Hydro Pumped Storage;IE;B10;04/09/2025 15:48;100;28,1355;
Monthly Domestic Values;1;2025;Hydro Run-of-river and poundage;IE;B11;04/09/2025 15:48;100;78,59184;
Monthly Domestic Values;2;2025;Hydro Run-of-river and poundage;IE;B11;04/09/2025 15:48;100;71,31588;
Monthly Domestic Values;3;2025;Hydro Run-of-river and poundage;IE;B11;04/09/2025 15:48;100;40,890205;
Monthly Domestic Values;4;2025;Hydro Run-of-river and poundage;IE;B11;04/09/2025 15:48;100;31,804965;
Monthly Domestic Values;5;2025;Hydro Run-of-river and poundage;IE;B11;04/09/2025 15:48;100;24,201465;
Monthly Domestic Values;6;2025;Hydro Run-of-river and poundage;IE;B11;04/09/2025 15:48;100;19,01128;
Monthly Domestic Values;1;2025;Other;IE;B20;04/09/2025 15:48;100;7,855815;
Monthly Domestic Values;2;2025;Other;IE;B20;04/09/2025 15:48;100;2,762155;
Monthly Domestic Values;3;2025;Other;IE;B20;04/09/2025 15:48;100;4,89512;
Monthly Domestic Values;4;2025;Other;IE;B20;04/09/2025 15:48;100;1,88712;
Monthly Domestic Values;5;2025;Other;IE;B20;04/09/2025 15:48;100;0,662945;
Monthly Domestic Values;6;2025;Other;IE;B20;04/09/2025 15:48;100;1,251345;
Monthly Domestic Values;1;2025;Solar;IE;B16;04/09/2025 15:48;100;0;
Monthly Domestic Values;2;2025;Solar;IE;B16;04/09/2025 15:48;100;0;
Monthly Domestic Values;3;2025;Solar;IE;B16;04/09/2025 15:48;100;0;
Monthly Domestic Values;4;2025;Solar;IE;B16;04/09/2025 15:48;100;0;
Monthly Domestic Values;5;2025;Solar;IE;B16;04/09/2025 15:48;100;0;
Monthly Domestic Values;6;2025;Solar;IE;B16;04/09/2025 15:48;100;0;
Monthly Domestic Values;1;2025;Wind Onshore;IE;B19;04/09/2025 15:48;100;1073,314695;
Monthly Domestic Values;2;2025;Wind Onshore;IE;B19;04/09/2025 15:48;100;1410,18816;
Monthly Domestic Values;3;2025;Wind Onshore;IE;B19;04/09/2025 15:48;100;994,85627;
Monthly Domestic Values;4;2025;Wind Onshore;IE;B19;04/09/2025 15:48;100;762,286115;
Monthly Domestic Values;5;2025;Wind Onshore;IE;B19;04/09/2025 15:48;100;599,29049;
Monthly Domestic Values;6;2025;Wind Onshore;IE;B19;04/09/2025 15:48;100;785,13139;
Monthly Domestic Values;1;2025;Biomass;IT;B01;04/09/2025 15:48;100;404,415;
Monthly Domestic Values;2;2025;Biomass;IT;B01;04/09/2025 15:48;100;410,23575;
Monthly Domestic Values;3;2025;Biomass;IT;B01;04/09/2025 15:48;100;509,025;
Monthly Domestic Values;4;2025;Biomass;IT;B01;04/09/2025 15:48;100;518,576;
Monthly Domestic Values;5;2025;Biomass;IT;B01;04/09/2025 15:48;100;545,005;
Monthly Domestic Values;6;2025;Biomass;IT;B01;04/09/2025 15:48;100;462,1615;
Monthly Domestic Values;1;2025;Consumption of Energy storage;IT;(B25);04/09/2025 15:51;100;42,6705;
Monthly Domestic Values;2;2025;Consumption of Energy storage;IT;(B25);04/09/2025 15:51;100;56,66525;
Monthly Domestic Values;3;2025;Consumption of Energy storage;IT;(B25);04/09/2025 15:51;100;88,619;
Monthly Domestic Values;4;2025;Consumption of Energy storage;IT;(B25);04/09/2025 15:51;100;113,99125;
Monthly Domestic Values;5;2025;Consumption of Energy storage;IT;(B25);04/09/2025 15:51;100;126,00275;
Monthly Domestic Values;6;2025;Consumption of Energy storage;IT;(B25);04/09/2025 15:51;100;103,75125;
Monthly Domestic Values;6;2025;Consumption of Fossil Hard coal;IT;(B05);04/09/2025 15:51;100;0,028;
Monthly Domestic Values;1;2025;Consumption of Hydro Pumped Storage;IT;(B10);04/09/2025 15:51;100;109,47525;
Monthly Domestic Values;2;2025;Consumption of Hydro Pumped Storage;IT;(B10);04/09/2025 15:51;100;102,34175;
Monthly Domestic Values;3;2025;Consumption of Hydro Pumped Storage;IT;(B10);04/09/2025 15:51;100;227,128;
Monthly Domestic Values;4;2025;Consumption of Hydro Pumped Storage;IT;(B10);04/09/2025 15:51;100;290,087;
Monthly Domestic Values;5;2025;Consumption of Hydro Pumped Storage;IT;(B10);04/09/2025 15:51;100;334,10075;
Monthly Domestic Values;6;2025;Consumption of Hydro Pumped Storage;IT;(B10);04/09/2025 15:51;100;181,4275;
Monthly Domestic Values;1;2025;Consumption of Other renewable;IT;(B15);04/09/2025 15:51;100;42,6705;
Monthly Domestic Values;2;2025;Consumption of Other renewable;IT;(B15);04/09/2025 15:51;100;56,66525;
Monthly Domestic Values;3;2025;Consumption of Other renewable;IT;(B15);04/09/2025 15:51;100;81,57175;
Monthly Domestic Values;4;2025;Consumption of Other renewable;IT;(B15);04/09/2025 15:51;100;85,50775;
Monthly Domestic Values;5;2025;Consumption of Other renewable;IT;(B15);04/09/2025 15:51;100;90,0335;
Monthly Domestic Values;6;2025;Consumption of Other renewable;IT;(B15);04/09/2025 15:51;100;110,299;
Monthly Domestic Values;1;2025;Consumption of Solar;IT;(B16);04/09/2025 15:51;100;0,09575;
Monthly Domestic Values;1;2025;Energy storage;IT;B25;04/09/2025 15:48;100;36,953;
Monthly Domestic Values;2;2025;Energy storage;IT;B25;04/09/2025 15:48;100;50,25675;
Monthly Domestic Values;3;2025;Energy storage;IT;B25;04/09/2025 15:48;100;87,90225;
Monthly Domestic Values;4;2025;Energy storage;IT;B25;04/09/2025 15:48;100;101,5755;
Monthly Domestic Values;5;2025;Energy storage;IT;B25;04/09/2025 15:48;100;111,853;
Monthly Domestic Values;6;2025;Energy storage;IT;B25;04/09/2025 15:48;100;90,47375;
Monthly Domestic Values;1;2025;Fossil Coal-derived gas;IT;B03;04/09/2025 15:48;100;380,7005;
Monthly Domestic Values;2;2025;Fossil Coal-derived gas;IT;B03;04/09/2025 15:48;100;288,10575;
Monthly Domestic Values;3;2025;Fossil Coal-derived gas;IT;B03;04/09/2025 15:48;100;226,003;
Monthly Domestic Values;4;2025;Fossil Coal-derived gas;IT;B03;04/09/2025 15:48;100;374,0905;
Monthly Domestic Values;5;2025;Fossil Coal-derived gas;IT;B03;04/09/2025 15:48;100;382,48575;
Monthly Domestic Values;6;2025;Fossil Coal-derived gas;IT;B03;04/09/2025 15:48;100;358,26175;
Monthly Domestic Values;1;2025;Fossil Gas;IT;B04;04/09/2025 15:48;100;10292,883;
Monthly Domestic Values;2;2025;Fossil Gas;IT;B04;04/09/2025 15:48;100;10490,2075;
Monthly Domestic Values;3;2025;Fossil Gas;IT;B04;04/09/2025 15:48;100;8699,39675;
Monthly Domestic Values;4;2025;Fossil Gas;IT;B04;04/09/2025 15:48;100;5533,7875;
Monthly Domestic Values;5;2025;Fossil Gas;IT;B04;04/09/2025 15:48;100;4271,42975;
Monthly Domestic Values;6;2025;Fossil Gas;IT;B04;04/09/2025 15:48;100;6978,035;
Monthly Domestic Values;1;2025;Fossil Hard coal;IT;B05;04/09/2025 15:48;100;268,44625;
Monthly Domestic Values;2;2025;Fossil Hard coal;IT;B05;04/09/2025 15:48;100;281,98175;
Monthly Domestic Values;3;2025;Fossil Hard coal;IT;B05;04/09/2025 15:48;100;259,55725;
Monthly Domestic Values;4;2025;Fossil Hard coal;IT;B05;04/09/2025 15:48;100;237,676;
Monthly Domestic Values;5;2025;Fossil Hard coal;IT;B05;04/09/2025 15:48;100;239,1865;
Monthly Domestic Values;6;2025;Fossil Hard coal;IT;B05;04/09/2025 15:48;100;240,37975;
Monthly Domestic Values;1;2025;Fossil Oil;IT;B06;04/09/2025 15:48;100;11,133;
Monthly Domestic Values;2;2025;Fossil Oil;IT;B06;04/09/2025 15:48;100;10,19;
Monthly Domestic Values;3;2025;Fossil Oil;IT;B06;04/09/2025 15:48;100;20,45275;
Monthly Domestic Values;4;2025;Fossil Oil;IT;B06;04/09/2025 15:48;100;9,07275;
Monthly Domestic Values;5;2025;Fossil Oil;IT;B06;04/09/2025 15:48;100;11,005;
Monthly Domestic Values;6;2025;Fossil Oil;IT;B06;04/09/2025 15:48;100;50,8245;
Monthly Domestic Values;1;2025;Geothermal;IT;B09;04/09/2025 15:48;100;54,428;
Monthly Domestic Values;5;2025;Geothermal;IT;B09;04/09/2025 15:48;100;29,421;
Monthly Domestic Values;6;2025;Geothermal;IT;B09;04/09/2025 15:48;100;423,9025;
Monthly Domestic Values;1;2025;Hydro Pumped Storage;IT;B10;04/09/2025 15:48;100;184,16125;
Monthly Domestic Values;2;2025;Hydro Pumped Storage;IT;B10;04/09/2025 15:48;100;145,22725;
Monthly Domestic Values;3;2025;Hydro Pumped Storage;IT;B10;04/09/2025 15:48;100;237,14275;
Monthly Domestic Values;4;2025;Hydro Pumped Storage;IT;B10;04/09/2025 15:48;100;217,2725;
Monthly Domestic Values;5;2025;Hydro Pumped Storage;IT;B10;04/09/2025 15:48;100;296,7485;
Monthly Domestic Values;6;2025;Hydro Pumped Storage;IT;B10;04/09/2025 15:48;100;225,4895;
Monthly Domestic Values;1;2025;Hydro Run-of-river and poundage;IT;B11;04/09/2025 15:48;100;1682,74525;
Monthly Domestic Values;2;2025;Hydro Run-of-river and poundage;IT;B11;04/09/2025 15:48;100;1467,109;
Monthly Domestic Values;3;2025;Hydro Run-of-river and poundage;IT;B11;04/09/2025 15:48;100;1686,559;
Monthly Domestic Values;4;2025;Hydro Run-of-river and poundage;IT;B11;04/09/2025 15:48;100;2408,534;
Monthly Domestic Values;5;2025;Hydro Run-of-river and poundage;IT;B11;04/09/2025 15:48;100;3440,28575;
Monthly Domestic Values;6;2025;Hydro Run-of-river and poundage;IT;B11;04/09/2025 15:48;100;3151,80875;
Monthly Domestic Values;1;2025;Hydro Water Reservoir;IT;B12;04/09/2025 15:48;100;440,39025;
Monthly Domestic Values;2;2025;Hydro Water Reservoir;IT;B12;04/09/2025 15:48;100;320,68175;
Monthly Domestic Values;3;2025;Hydro Water Reservoir;IT;B12;04/09/2025 15:48;100;288,89825;
Monthly Domestic Values;4;2025;Hydro Water Reservoir;IT;B12;04/09/2025 15:48;100;343,87;
Monthly Domestic Values;5;2025;Hydro Water Reservoir;IT;B12;04/09/2025 15:48;100;474,30725;
Monthly Domestic Values;6;2025;Hydro Water Reservoir;IT;B12;04/09/2025 15:48;100;519,45975;
Monthly Domestic Values;1;2025;Other;IT;B20;04/09/2025 15:48;100;1391,7475;
Monthly Domestic Values;2;2025;Other;IT;B20;04/09/2025 15:48;100;1230,20075;
Monthly Domestic Values;3;2025;Other;IT;B20;04/09/2025 15:48;100;1324,65825;
Monthly Domestic Values;4;2025;Other;IT;B20;04/09/2025 15:48;100;1237,59725;
Monthly Domestic Values;5;2025;Other;IT;B20;04/09/2025 15:48;100;1275,7625;
Monthly Domestic Values;6;2025;Other;IT;B20;04/09/2025 15:48;100;1134,00025;
Monthly Domestic Values;1;2025;Other renewable;IT;B15;04/09/2025 15:48;100;36,953;
Monthly Domestic Values;2;2025;Other renewable;IT;B15;04/09/2025 15:48;100;50,25675;
Monthly Domestic Values;3;2025;Other renewable;IT;B15;04/09/2025 15:48;100;81,31775;
Monthly Domestic Values;4;2025;Other renewable;IT;B15;04/09/2025 15:48;100;74,571;
Monthly Domestic Values;5;2025;Other renewable;IT;B15;04/09/2025 15:48;100;79,50125;
Monthly Domestic Values;6;2025;Other renewable;IT;B15;04/09/2025 15:48;100;96,247;
Monthly Domestic Values;1;2025;Solar;IT;B16;04/09/2025 15:48;100;1112,99325;
Monthly Domestic Values;2;2025;Solar;IT;B16;04/09/2025 15:48;100;1522,28475;
Monthly Domestic Values;3;2025;Solar;IT;B16;04/09/2025 15:48;100;2604,26275;
Monthly Domestic Values;4;2025;Solar;IT;B16;04/09/2025 15:48;100;3442,95225;
Monthly Domestic Values;5;2025;Solar;IT;B16;04/09/2025 15:48;100;3911,1605;
Monthly Domestic Values;6;2025;Solar;IT;B16;04/09/2025 15:48;100;4397,681;
Monthly Domestic Values;1;2025;Waste;IT;B17;04/09/2025 15:48;100;1,82625;
Monthly Domestic Values;2;2025;Waste;IT;B17;04/09/2025 15:48;100;3,28;
